property_type,state,lat,lon,area_m2,price_usd
APARTMENT,Guerrero,16.767704,-99.764383,82.0,4436.76
APARTMENT,Guerrero,16.829782,-99.911012,150.0,4963.62
HOUSE,Yucatán,21.05258302,-89.53863859,205.0,5536.39
HOUSE,Morelos,18.8126047,-98.9548261,281.0,7974.19
HOUSE,Chiapas,16.769737,-93.088928,140.0,4159.46
HOUSE,Estado de México,19.30540733,-99.64694828,235.0,6101.99
HOUSE,Morelos,18.804197,-98.932816,117.0,3327.57
HOUSE,Yucatán,21.0483333,-89.6780555,193.0,5505.66
HOUSE,Tabasco,18.01408208,-92.8963995,135.0,4104.97
APARTMENT,Distrito Federal,19.390748,-99.158695,127.0,6932.43
APARTMENT,Yucatán,21.33715074,-89.32268858,208.0,10693.01
HOUSE,Morelos,18.855343,-99.241142,73.0,1935.53
APARTMENT,Puebla,19.0248763,-98.1945109,170.0,9135.28
APARTMENT,Distrito Federal,19.428152,-99.106194,68.0,3535.54
HOUSE,Veracruz de Ignacio de la Llave,25.624891,-103.397214,106.0,2107.46
HOUSE,Yucatán,20.997143,-89.601028,132.0,3397.7
HOUSE,Sinaloa,23.239141,-106.412613,104.0,2357.03
HOUSE,Chiapas,16.717077,-93.162903,240.0,8318.92
HOUSE,Tamaulipas,22.3261979,-97.8885244,9400.0,4853.85
APARTMENT,Distrito Federal,19.39365,-99.14769,128.0,6322.38
HOUSE,Veracruz de Ignacio de la Llave,25.569582,-103.33239,350.0,8318.92
HOUSE,Puebla,19.0412967,-98.2061996,250.0,8182.21
HOUSE,Distrito Federal,19.390301,-99.11161,187.0,6655.13
HOUSE,Veracruz de Ignacio de la Llave,19.101803,-96.163884,127.0,2719.07
HOUSE,Yucatán,21.075163,-89.516731,242.0,5712.32
APARTMENT,Distrito Federal,19.351369,-99.248993,90.0,4542.13
HOUSE,Estado de México,19.715134,-99.214828,126.0,5016.31
HOUSE,Distrito Federal,19.374069,-99.01932,300.0,7932.58
HOUSE,San Luis Potosí,22.133745,-101.016029,132.0,4299.13
HOUSE,Morelos,18.804197,-98.932816,130.0,3466.22
APARTMENT,Yucatán,21.0294432,-89.6322061,237.0,10109.88
HOUSE,Sinaloa,24.8093254,-107.4692179,96.0,3189.67
APARTMENT,Distrito Federal,19.33923,-99.218987,102.0,12478.38
HOUSE,Baja California,32.493049,-116.907481,76.0,2162.92
HOUSE,Morelos,18.960244,-99.212962,305.0,11965.87
HOUSE,Nuevo León,25.5683841,-100.2439723,320.0,10814.59
APARTMENT,Tamaulipas,22.217112,-97.854477,170.0,2309.89
HOUSE,Guerrero,16.860338,-99.870399,168.0,4991.35
HOUSE,Veracruz de Ignacio de la Llave,19.109509,-96.111477,220.0,5545.95
HOUSE,Guerrero,16.771518,-99.772466,180.0,4159.46
APARTMENT,Yucatán,21.0307114,-89.6181018,157.0,4296.35
HOUSE,Querétaro,20.6536084,-100.3469826,128.0,5545.95
HOUSE,Estado de México,19.650003,-99.220367,135.0,6656.71
HOUSE,Nuevo León,25.751371,-100.238281,185.0,3826.7
APARTMENT,Distrito Federal,19.351371,-99.161529,60.0,1871.76
HOUSE,Veracruz de Ignacio de la Llave,25.581989,-103.378005,220.0,4020.81
HOUSE,Tamaulipas,26.074236,-98.349915,200.0,6655.13
HOUSE,Quintana Roo,21.15048247,-86.81568548,261.0,11369.19
HOUSE,Jalisco,20.785506,-103.442286,98.0,2759.11
APARTMENT,Distrito Federal,19.374421,-99.13907,72.0,6230.87
HOUSE,Yucatán,20.99947,-89.642815,211.0,3328.36
HOUSE,Estado de México,19.533243,-99.227295,200.0,9150.81
HOUSE,Querétaro,20.705742,-100.444016,300.0,11923.78
HOUSE,Sonora,29.058504,-110.978981,185.0,1802.86
HOUSE,Puebla,18.99466,-98.2761016,178.0,7350.12
HOUSE,Sinaloa,24.754314,-107.402241,280.0,4436.76
HOUSE,Estado de México###,19.544106,-99.112656,131.0,3604.86
HOUSE,Yucatán,20.99214914,-89.5655331,121.0,3467.04
HOUSE,Morelos,18.942068,-99.242531,290.0,12758.7
HOUSE,Puebla,19.087196,-98.288637,148.0,3826.7
HOUSE,Puebla,18.989595,-98.203529,200.0,7904.85
HOUSE,Morelos,18.917542,-98.963181,220.0,5823.24
HOUSE,Yucatán,20.9993534,-89.5910162,192.0,4576.49
APARTMENT,Distrito Federal,19.384533,-99.183172,120.0,9985.07
HOUSE,Distrito Federal,19.317922,-99.236124,350.0,9289.46
HOUSE,Estado de México,19.696592,-99.231445,87.0,8000.03
APARTMENT,Distrito Federal,19.38250406,-99.15803991,78.0,7211.44
APARTMENT,Distrito Federal,19.401819,-99.184615,75.0,4131.73
HOUSE,Puebla,18.998509,-98.179484,200.0,5407.3
HOUSE,Estado de México,19.283869,-99.588992,70.0,3000.36
HOUSE,Jalisco,20.532827,-103.483829,155.0,5823.24
HOUSE,Yucatán,21.030668,-89.599258,175.0,6365.48
HOUSE,Zacatecas,23.634501,-102.552788,170.0,4714.05
APARTMENT,Distrito Federal,19.380937,-99.179545,98.0,10373.69
HOUSE,Distrito Federal,19.367215,-99.222138,180.0,6114.4
HOUSE,Veracruz de Ignacio de la Llave,18.134026,-94.476112,210.0,13032.97
HOUSE,Veracruz de Ignacio de la Llave,25.572505,-103.425036,330.0,6377.84
HOUSE,Jalisco,20.788616,-103.435217,156.0,6516.49
APARTMENT,Nuevo León,25.6526883,-100.4122654,101.0,8466.65
HOUSE,Nuevo León,25.680067,-100.458626,336.0,7487.03
HOUSE,Estado de México,19.305643,-98.901535,120.0,2218.9
HOUSE,Yucatán,21.008295,-89.591019,282.0,6476.43
APARTMENT,Guerrero,16.8572859,-99.9089643,130.0,5519.52
HOUSE,San Luis Potosí,22.1387477,-101.0181525,200.0,5130.0
HOUSE,Estado de México,19.428043,-99.227384,309.0,16133.16
HOUSE,Hidalgo,20.059217,-98.790423,200.0,7209.73
HOUSE,Yucatán,21.292982,-89.603973,100.0,7350.12
HOUSE,Distrito Federal,19.411699,-99.166247,120.0,12151.31
HOUSE,Morelos,18.89179165,-99.22272205,183.0,7766.16
HOUSE,Yucatán,21.0424858,-89.5568382,107.0,2662.05
APARTMENT,Distrito Federal,19.428152,-99.106194,67.0,4159.46
HOUSE,Estado de México,19.234822,-99.559659,115.0,5545.95
HOUSE,Chihuahua,28.652079,-106.109581,227.0,5823.24
HOUSE,Nuevo León,25.707024,-100.21376,250.0,5824.62
HOUSE,Aguascalientes###,21.878481,-102.332787,215.0,7183.7
HOUSE,Veracruz de Ignacio de la Llave,19.155567,-96.13928,165.0,3188.92
HOUSE,Hidalgo,20.05687984,-98.76537555,200.0,3605.72
HOUSE,Nuevo León###,25.634661,-100.295769,242.0,4021.76
HOUSE,Distrito Federal,19.360526,-99.301674,220.0,4615.95
APARTMENT,Yucatán,21.2929822,-89.6039725,255.0,12428.64
HOUSE,Querétaro,20.6990975,-100.4705682,276.0,6934.08
HOUSE,Puebla,18.983141,-98.265739,135.0,2218.38
HOUSE,Estado de México###,19.2826098,-99.6556653,90.0,2967.78
HOUSE,Tamaulipas,22.4107891,-97.9342897,176.0,3189.67
HOUSE,Tabasco,18.263374,-93.179222,104.0,2079.73
HOUSE,Sinaloa,23.240411,-106.432565,189.0,3322.02
APARTMENT,Distrito Federal,19.452331,-99.177162,90.0,3854.43
HOUSE,Quintana Roo,21.129547,-86.817017,275.0,9150.81
HOUSE,Nuevo León,25.702822,-100.304192,148.0,4978.67
HOUSE,Veracruz de Ignacio de la Llave,19.205341,-96.197784,130.0,4436.76
HOUSE,Yucatán,21.0424858,-89.5568382,185.0,4035.63
APARTMENT,Guerrero,16.829584,-99.9083,154.0,6025.67
HOUSE,San Luis Potosí,23.634501,-102.552788,187.0,4963.62
APARTMENT,Distrito Federal,19.400004,-99.16735,94.0,11469.02
HOUSE,Tabasco,17.979631,-92.965249,100.0,3466.22
HOUSE,Querétaro,20.5887932,-100.3898881,84.0,2607.21
HOUSE,Yucatán###,21.006756,-89.570984,162.0,4021.76
HOUSE,Yucatán,21.013465,-89.591041,239.0,14924.14
HOUSE,Chiapas,19.671066,-101.213341,175.0,4852.7
HOUSE,Nuevo León,25.7418083,-100.4057781,211.0,6552.74
HOUSE,Yucatán,20.968147,-89.629875,123.0,2162.92
HOUSE,Tamaulipas,22.2621259,-97.8238578,141.0,4131.73
APARTMENT,Distrito Federal,19.449392,-99.138544,70.0,2246.11
APARTMENT,Quintana Roo,21.15640821,-86.84881411,95.0,3605.72
APARTMENT,Distrito Federal,19.36594,-99.163153,85.0,5623.59
HOUSE,Veracruz de Ignacio de la Llave,19.146434,-96.161783,91.0,2218.38
HOUSE,Guerrero,16.86432868,-99.88790821,170.0,6101.99
HOUSE,Querétaro,20.726007,-100.442642,180.0,5753.92
HOUSE,Sinaloa,23.261934,-106.408936,124.0,3563.27
HOUSE,Quintana Roo,21.139086,-86.84964,66.0,1941.08
HOUSE,Veracruz de Ignacio de la Llave,25.535524,-103.379302,276.0,3327.57
HOUSE,Yucatán,21.0043658,-89.5614233,79.0,1941.54
APARTMENT,Distrito Federal,19.364613,-99.161892,70.0,4908.16
HOUSE,Querétaro,20.6521079,-100.3491545,250.0,7627.48
HOUSE,Yucatán,21.03504976,-89.59907413,137.0,4157.67
APARTMENT,Distrito Federal,19.354947,-99.087529,65.0,1967.7
HOUSE,Yucatán,21.008295,-89.591019,142.0,4798.38
HOUSE,Querétaro,20.6476044,-100.35253,150.0,5490.49
HOUSE,Yucatán,21.030668,-89.599258,305.0,9693.84
APARTMENT,Veracruz de Ignacio de la Llave,19.1356101,-96.1142685,105.0,2634.95
APARTMENT,Distrito Federal,19.377169,-99.187643,90.0,2974.47
APARTMENT,Distrito Federal,19.381591,-99.165397,124.0,14256.46
HOUSE,Yucatán,21.039522,-89.563911,230.0,4853.85
HOUSE,Jalisco,20.755833,-103.413251,180.0,7625.68
HOUSE,Estado de México,19.27223,-99.575691,300.0,9707.71
APARTMENT,Veracruz de Ignacio de la Llave,19.191416,-96.127518,70.0,3286.75
HOUSE,San Luis Potosí,22.121187,-100.951736,154.0,3050.99
HOUSE,Tabasco,17.987557,-92.929147,150.0,3743.51
HOUSE,Estado de México,19.4653884,-99.5940417,70.0,2080.22
HOUSE,Morelos,18.8493694,-98.9479805,250.0,4436.76
HOUSE,Yucatán,21.05294348,-89.66792107,141.0,3314.49
HOUSE,Morelos,18.942068,-99.242531,320.0,15254.97
APARTMENT,Estado de México,19.531773,-99.245873,174.0,17192.43
HOUSE,Tamaulipas###,25.860595,-97.504808,212.0,3743.51
HOUSE,Morelos,18.8736789,-99.1922665,257.0,9915.73
HOUSE,San Luis Potosí###,22.186096,-101.005652,240.0,7625.68
HOUSE,Yucatán,21.075163,-89.516731,189.0,4575.4
HOUSE,Puebla,18.984862,-98.222234,289.0,11923.78
APARTMENT,Distrito Federal,19.3650311,-99.1477363,83.0,7350.12
HOUSE,Distrito Federal,19.399375,-99.149986,95.0,12999.7
HOUSE,Baja California,32.5622552,-115.3169575,75.0,2218.38
APARTMENT,Distrito Federal###,19.452689,-99.117987,60.0,1908.91
HOUSE,Distrito Federal###,19.336104,-99.101761,70.0,2636.17
HOUSE,Zacatecas###,23.634501,-102.552788,138.0,3327.57
HOUSE,Jalisco,20.567506,-103.48332,149.0,5820.47
APARTMENT,Distrito Federal,19.3987957,-99.1594498,110.0,14422.88
HOUSE,San Luis Potosí,22.1176283,-101.0151243,380.0,14003.51
HOUSE,Yucatán###,21.006756,-89.570984,90.0,2076.96
HOUSE,Veracruz de Ignacio de la Llave,25.510739,-103.357425,140.0,2079.73
HOUSE,Tamaulipas,22.2695545,-97.8750355,140.0,3752.72
HOUSE,Estado de México,19.3308425,-99.5817205,140.0,6379.35
HOUSE,Estado de México,19.2398293,-99.617673,332.0,12758.7
HOUSE,Estado de México,19.4689569,-99.2727792,372.0,7625.68
HOUSE,Morelos,18.917542,-98.963181,200.0,6934.08
HOUSE,Nuevo León,25.79255,-100.274638,159.0,3945.94
APARTMENT,Distrito Federal,19.3928136,-99.1738213,112.0,16471.46
HOUSE,Sinaloa,24.804811,-107.46476,95.0,2495.68
HOUSE,Morelos,18.900945,-99.232574,279.0,7487.03
HOUSE,Tamaulipas,22.2900902,-97.8437788,75.0,1802.86
APARTMENT,Distrito Federal,19.375374,-99.137657,80.0,1793.56
HOUSE,Nuevo León,25.660711,-100.289459,222.0,6239.19
APARTMENT,Puebla,19.02065826,-98.22384596,100.0,5452.96
HOUSE,Yucatán,20.96083848,-89.62156874,160.0,2745.24
APARTMENT,Distrito Federal,19.409369,-99.171906,83.0,13868.15
HOUSE,Nuevo León,25.7584835,-100.4052434,131.0,4843.33
HOUSE,Nuevo León,25.712547,-100.249496,210.0,4368.47
HOUSE,Yucatán,21.05119626,-89.53858227,168.0,4216.47
HOUSE,Puebla###,19.09276402,-98.22678055,100.0,2718.16
HOUSE,Jalisco,20.792152,-103.475021,104.0,2079.73
HOUSE,Guanajuato###,21.121012,-101.600136,207.0,6379.35
HOUSE,San Luis Potosí,22.18307725,-101.0302325,92.0,1830.6
APARTMENT,Distrito Federal,19.404032,-99.179694,103.0,11047.52
HOUSE,Morelos,18.814863,-99.211439,97.0,3604.86
APARTMENT,Distrito Federal,19.368544,-99.163605,105.0,14974.05
HOUSE,Puebla,19.0550344,-98.2731403,330.0,9985.07
HOUSE,Yucatán,21.04307817,-89.55160305,190.0,4687.44
HOUSE,Estado de México,19.699144,-98.978363,180.0,3604.86
APARTMENT,Puebla###,19.035632,-98.223132,92.0,5767.78
HOUSE,Puebla,19.0217424,-98.2604216,215.0,8182.21
APARTMENT,Morelos,18.957352,-99.260544,76.0,2773.63
HOUSE,Morelos,18.845494,-99.20547,136.0,3777.15
HOUSE,Estado de México###,19.590134,-99.280419,100.0,2357.03
HOUSE,Distrito Federal,19.473907,-99.177444,320.0,4791.7
HOUSE,San Luis Potosí,22.149093,-100.889863,180.0,2385.32
HOUSE,Estado de México,19.641889,-99.1774462,250.0,4160.45
HOUSE,Veracruz de Ignacio de la Llave,19.089373,-96.130805,168.0,4991.35
HOUSE,Querétaro,20.606224,-100.329168,165.0,5130.0
APARTMENT,Nuevo León,25.7302897,-100.3965403,160.0,5499.85
HOUSE,Puebla,19.004742,-98.235992,180.0,3327.57
HOUSE,Morelos,18.920158,-99.180214,85.0,2565.0
HOUSE,Puebla,19.063091,-98.296013,252.0,6888.06
APARTMENT,Distrito Federal,19.371321,-99.140985,84.0,4919.25
APARTMENT,Puebla,19.0378006,-98.3007086,120.0,8736.94
APARTMENT,Distrito Federal,19.362824,-99.266178,162.0,11091.89
HOUSE,Chiapas,16.780325,-93.119637,180.0,5545.95
HOUSE,Yucatán,21.039522,-89.563911,178.0,3161.94
APARTMENT,Distrito Federal,19.465454,-99.162665,69.0,3967.11
HOUSE,Jalisco,20.700756,-103.333385,300.0,4963.62
HOUSE,Baja California Sur,22.886851,-109.946872,94.0,2657.14
HOUSE,Querétaro,20.549404,-100.378563,110.0,4020.81
HOUSE,Distrito Federal,19.353288,-99.244721,150.0,7179.23
HOUSE,Estado de México,19.278994,-99.559006,136.0,4714.05
APARTMENT,Jalisco,20.67603,-103.425418,125.0,8288.42
APARTMENT,Guerrero,16.87630091,-99.88293272,88.0,2066.35
APARTMENT,Chiapas,16.748743,-93.066491,73.0,2273.84
APARTMENT,Distrito Federal###,19.432657,-99.177444,150.0,7109.74
HOUSE,Querétaro,20.618279,-100.346985,160.0,5242.16
HOUSE,Veracruz de Ignacio de la Llave,25.51506,-103.413092,230.0,2357.03
HOUSE,Morelos,18.804197,-98.932816,117.0,3466.22
APARTMENT,Distrito Federal,19.400249,-99.177444,150.0,14419.46
HOUSE,Yucatán,21.03071,-89.618103,382.0,11787.93
HOUSE,Jalisco,20.649154,-105.202538,90.0,1774.7
HOUSE,Baja California,32.426032,-117.033916,140.0,3293.18
HOUSE,Veracruz de Ignacio de la Llave,25.599048,-103.412397,189.0,3383.03
HOUSE,Tamaulipas,22.238298,-97.841892,200.0,5823.24
HOUSE,Puebla,19.046561,-98.190349,110.0,5301.89
APARTMENT,Distrito Federal,19.451872,-99.173522,70.0,3521.68
HOUSE,Estado de México,19.253367,-99.606303,260.0,17053.78
HOUSE,Sonora,29.0287123,-110.97103,200.0,2495.68
APARTMENT,Distrito Federal,19.45569471,-99.16357613,76.0,6387.12
HOUSE,Jalisco,20.7670434,-103.3941011,195.0,7154.27
HOUSE,San Luis Potosí,22.1564699,-100.9855409,110.0,2080.22
HOUSE,Yucatán,21.0634817,-89.6110378,296.0,7211.44
HOUSE,Yucatán,21.135925,-89.6446768,200.0,4159.46
HOUSE,Querétaro,20.547818,-100.407691,80.0,2717.51
HOUSE,Morelos,18.882725,-99.163605,112.0,4576.49
HOUSE,Tabasco,17.97423,-92.923836,60.0,1802.43
HOUSE,Chiapas,16.740764,-93.089951,148.0,4436.76
HOUSE,Nuevo León,25.764894,-100.264221,160.0,3466.22
APARTMENT,Querétaro,20.60782,-100.366721,110.0,6932.43
HOUSE,Distrito Federal,19.469688,-99.085456,248.0,9291.66
APARTMENT,Distrito Federal,19.27112369,-99.20883894,72.0,2139.25
HOUSE,Yucatán,20.9673702,-89.5925857,290.0,6490.29
HOUSE,Morelos,18.862602,-99.213448,320.0,9152.98
HOUSE,Veracruz de Ignacio de la Llave###,19.123617,-96.113161,220.0,5240.92
HOUSE,Distrito Federal,19.355938,-99.129918,200.0,16611.49
HOUSE,Yucatán,20.989016,-89.632225,300.0,6934.08
HOUSE,Veracruz de Ignacio de la Llave,25.453195,-100.935486,203.0,4990.44
HOUSE,Yucatán###,20.938659,-89.615316,173.0,2634.32
HOUSE,Tamaulipas,22.270658,-97.849037,263.0,9291.66
HOUSE,Chiapas,16.78141,-93.096451,87.0,2704.29
HOUSE,Chiapas,19.691938,-101.176615,220.0,8180.27
HOUSE,Estado de México,19.64079,-99.098691,105.0,3604.86
APARTMENT,Puebla,19.011347,-98.246264,139.0,9428.11
HOUSE,Jalisco,20.647029,-103.454953,122.0,4104.0
HOUSE,Veracruz de Ignacio de la Llave###,19.06681288,-96.07347608,271.0,9150.81
HOUSE,Estado de México,19.54323,-99.222374,181.0,8155.31
HOUSE,Tamaulipas,25.872879,-97.509221,14350.0,6100.54
HOUSE,Distrito Federal,19.373264,-99.104161,250.0,7127.93
APARTMENT,Distrito Federal,19.383952,-99.160229,100.0,9165.29
HOUSE,Chiapas,16.757278,-93.134056,298.0,9530.75
HOUSE,Tamaulipas,22.320061,-97.86808,67.0,1886.07
HOUSE,Guanajuato,20.58343642,-101.1981905,9000.0,6934.08
APARTMENT,Distrito Federal,19.396018,-99.147827,80.0,9683.66
HOUSE,Chiapas,19.646418,-101.238213,153.0,5130.0
HOUSE,Querétaro,20.631845,-100.390495,315.0,12478.38
HOUSE,Baja California Sur,24.083153,-110.303329,65.0,1755.71
HOUSE,Veracruz de Ignacio de la Llave,18.1495449,-94.5140773,104.0,3050.27
APARTMENT,Distrito Federal,19.390031,-99.174182,108.0,11036.43
HOUSE,Nuevo León,25.781807,-100.187794,155.0,3466.22
APARTMENT,Distrito Federal,19.365834,-99.263505,126.0,9483.57
HOUSE,Yucatán,20.9637793,-89.6612548,249.0,2357.03
HOUSE,Querétaro,20.6205869,-100.388042,322.0,11050.3
APARTMENT,Nuevo León,25.654263,-100.297874,114.0,2912.31
APARTMENT,Durango,24.010702,-104.613602,88.0,2274.38
APARTMENT,Distrito Federal###,19.474655,-99.189277,60.0,2107.46
APARTMENT,Querétaro,20.65449,-100.384446,160.0,13174.74
HOUSE,Veracruz de Ignacio de la Llave,25.569556,-103.383702,244.0,5324.11
HOUSE,Quintana Roo,21.118165,-86.880921,189.0,6239.19
APARTMENT,Tabasco,17.972448,-92.960579,104.0,3050.99
APARTMENT,Distrito Federal,19.3499358,-99.2906864,78.0,7766.16
APARTMENT,Estado de México,19.402713,-99.27547,6500.0,5326.14
HOUSE,Morelos,18.948109,-99.26886,200.0,8182.21
HOUSE,Querétaro,20.5887932,-100.3898881,334.0,14696.76
APARTMENT,Distrito Federal,19.406592,-99.155442,90.0,11824.22
HOUSE,Nuevo León,25.677525,-100.258614,257.0,6101.99
HOUSE,Distrito Federal,19.318989,-99.094437,100.0,5185.46
HOUSE,Querétaro,20.712143,-100.454275,230.0,8041.62
HOUSE,Yucatán,21.01429,-89.605148,280.0,7627.48
HOUSE,Veracruz de Ignacio de la Llave,19.139896,-96.109911,163.0,3604.86
HOUSE,Baja California,32.665619,-115.433372,134.0,7023.3
HOUSE,Tamaulipas,22.270658,-97.849037,93.0,3467.04
HOUSE,Yucatán,21.021821,-89.634346,235.0,5823.24
APARTMENT,Querétaro,20.5887932,-100.3898881,178.0,16637.84
HOUSE,Morelos###,18.813505,-98.953514,90.0,2772.97
HOUSE,Baja California Sur,24.143626,-110.336274,180.0,11923.78
HOUSE,Guerrero,16.841759,-99.847374,97.0,3577.98
APARTMENT,Veracruz de Ignacio de la Llave,19.125867,-96.106026,189.0,14696.76
HOUSE,Jalisco,20.6081525,-103.3946675,150.0,2315.43
APARTMENT,Yucatán,21.029198,-89.607506,200.0,7348.38
HOUSE,Morelos,18.927336,-99.213448,145.0,6377.84
HOUSE,Veracruz de Ignacio de la Llave,25.439677,-100.946717,172.0,4767.87
HOUSE,Estado de México,19.514382,-99.258682,150.0,4069.76
HOUSE,Distrito Federal,19.325355,-99.232561,136.0,16138.7
HOUSE,Yucatán,21.072905,-89.65963,250.0,5823.24
HOUSE,San Luis Potosí,22.14691,-101.038651,245.0,7627.48
HOUSE,Tabasco,18.03410232,-92.98419938,161.0,6628.98
HOUSE,Morelos,23.634501,-102.552788,338.0,7764.32
HOUSE,Puebla,18.921051,-98.417053,116.0,4813.88
HOUSE,Puebla,19.014643,-98.170731,140.0,4715.17
HOUSE,Morelos,18.858107,-99.200287,78.0,1802.43
HOUSE,Morelos,18.945309,-99.22372,380.0,13864.86
HOUSE,Yucatán,21.0381057,-89.5933722,213.0,6240.67
HOUSE,Estado de México,19.499864,-99.050138,175.0,5268.65
HOUSE,San Luis Potosí,22.157743,-100.94397,225.0,3951.49
HOUSE,San Luis Potosí,22.14700093,-101.0172996,160.0,5767.78
APARTMENT,Estado de México,19.424913,-99.271629,69.0,3022.24
HOUSE,Estado de México,19.54966748,-99.01653931,90.0,2634.32
HOUSE,Guerrero,16.867283,-99.867119,150.0,7348.38
APARTMENT,Distrito Federal,19.396502,-99.128797,80.0,2102.44
APARTMENT,Yucatán,21.017197,-89.574516,66.0,4409.03
HOUSE,Hidalgo,20.06499132,-98.76800179,100.0,3050.27
HOUSE,Tamaulipas,22.266645,-97.870796,296.0,11091.89
HOUSE,Puebla,19.044477,-98.328011,235.0,8875.62
HOUSE,Chihuahua,28.6556674,-106.0711926,159.0,3589.76
APARTMENT,Distrito Federal,19.48888,-99.179278,70.0,2704.92
HOUSE,Chiapas,16.732222,-93.135307,240.0,6932.43
HOUSE,Yucatán,21.0381057,-89.5933722,165.0,5267.12
APARTMENT,Guerrero,16.801018,-99.824979,98.0,5240.92
HOUSE,Estado de México,19.6850991,-99.2113669,62.0,1997.01
HOUSE,Morelos,18.9212022,-99.1739857,125.0,3272.88
HOUSE,Yucatán,21.030668,-89.599258,320.0,9982.3
APARTMENT,Puebla,18.96785528,-98.28487086,127.0,9314.7
HOUSE,Nuevo León,25.723516,-100.393311,365.0,12758.7
HOUSE,Yucatán,21.0151423,-89.6551671,180.0,3591.85
APARTMENT,Quintana Roo,21.13593739,-86.76753902,84.0,4437.81
APARTMENT,Sinaloa,23.261248,-106.459885,61.0,2135.19
APARTMENT,Distrito Federal,19.364891,-99.148384,62.0,4437.81
APARTMENT,Estado de México,19.369319,-99.293444,150.0,6742.02
HOUSE,Estado de México,19.55134,-99.233528,260.0,16637.84
HOUSE,San Luis Potosí,22.16483221,-100.976522,125.0,2718.16
HOUSE,Tamaulipas,22.246319,-97.86264,163.0,5963.31
HOUSE,Distrito Federal,19.365175,-99.230064,270.0,7930.7
APARTMENT,Estado de México,19.379597,-99.293808,155.0,12425.86
HOUSE,Yucatán###,21.039522,-89.563911,186.0,5240.92
HOUSE,San Luis Potosí,22.175159,-100.979996,188.0,3799.87
HOUSE,Puebla,19.11055714,-98.28005165,120.0,3466.22
HOUSE,Veracruz de Ignacio de la Llave,25.502705,-103.408554,190.0,2261.57
APARTMENT,Distrito Federal,19.478815,-99.196831,64.0,4020.81
HOUSE,Querétaro,20.611304,-100.386343,360.0,14142.16
HOUSE,Veracruz de Ignacio de la Llave,20.955351,-97.404341,150.0,2301.57
HOUSE,Sonora,29.07683,-110.9871743,309.0,9985.07
APARTMENT,Guerrero,23.634501,-102.552788,178.0,12481.34
HOUSE,Yucatán,21.039522,-89.563911,215.0,5192.44
HOUSE,Nuevo León,25.74317303,-100.3723396,138.0,2801.37
HOUSE,Aguascalientes,21.88930425,-102.2563045,198.0,2163.43
APARTMENT,Distrito Federal,19.298168,-99.113106,83.0,9352.41
HOUSE,Chiapas,16.734992,-93.102641,121.0,4409.03
HOUSE,Aguascalientes,21.88585,-102.294085,185.0,7487.03
HOUSE,Jalisco,20.618633,-103.387465,150.0,3882.16
HOUSE,Morelos,18.942068,-99.242531,200.0,9707.71
HOUSE,Veracruz de Ignacio de la Llave,25.558393,-103.385429,113.0,2365.35
HOUSE,Nuevo León,25.580088,-100.239685,234.0,10595.27
HOUSE,Sinaloa###,23.283125,-106.406723,192.0,2495.68
HOUSE,Morelos,18.936026,-99.216217,286.0,11036.43
HOUSE,Distrito Federal,19.328833,-99.133163,140.0,6516.49
HOUSE,Distrito Federal,19.455385,-99.209835,216.0,4437.81
HOUSE,Estado de México,19.501955,-99.226952,196.0,11923.78
HOUSE,Morelos,18.866121,-99.231445,180.0,7764.32
HOUSE,Querétaro,20.726007,-100.442642,330.0,10262.43
HOUSE,Yucatán,21.075163,-89.516731,192.0,4870.67
HOUSE,Tlaxcala###,19.435802,-98.10286,135.0,2162.92
HOUSE,Yucatán,20.9731555,-89.6229189,250.0,4437.81
HOUSE,Puebla,19.0412967,-98.2061996,109.0,1941.54
APARTMENT,Sinaloa,23.299184,-106.481557,230.0,14197.62
APARTMENT,Distrito Federal,19.36243,-99.176957,70.0,2135.19
HOUSE,Querétaro,20.556261,-100.370035,112.0,4769.51
HOUSE,Chiapas,16.744808,-93.179222,350.0,7766.16
HOUSE,Yucatán###,21.02594686,-89.58423615,264.0,7890.98
HOUSE,Chiapas,16.734121,-92.626991,100.0,4436.76
HOUSE,Querétaro,20.705742,-100.444016,223.0,7211.44
APARTMENT,Distrito Federal,19.400731,-99.125466,80.0,3582.68
APARTMENT,Distrito Federal,19.33923,-99.218987,83.0,7764.32
APARTMENT,Distrito Federal,19.365383,-99.16507,81.0,8517.19
HOUSE,Yucatán,21.030668,-89.599258,350.0,11646.49
HOUSE,Morelos,18.864874,-98.925911,60.0,1802.43
APARTMENT,Distrito Federal,19.463009,-99.131106,81.0,5407.3
HOUSE,Distrito Federal###,19.33427,-99.083374,100.0,3604.86
APARTMENT,Distrito Federal,19.499434,-99.111916,85.0,5915.95
APARTMENT,Distrito Federal,19.380937,-99.179545,98.0,10376.15
HOUSE,Baja California###,32.459403,-116.880827,114.0,3882.16
HOUSE,Puebla,19.101185,-98.357062,90.0,2218.38
HOUSE,Querétaro,20.394361,-99.973053,354.0,6100.54
HOUSE,Querétaro,20.646841,-100.376117,86.0,2384.76
HOUSE,Morelos,18.897581,-99.07093,306.0,10955.84
HOUSE,Morelos###,18.917542,-98.963181,182.0,5130.0
APARTMENT,Distrito Federal,19.309208,-99.171906,70.0,4082.78
HOUSE,Yucatán###,21.0506531,-89.5588406,334.0,7211.44
HOUSE,Yucatán,21.34379622,-89.26205993,130.0,5810.76
